32236,5371 
32236,5371 
32236,5352 
32685,3750 
32236,5430 
32685,3750 
32236,5371 
32685,3828 
32236,5391 
32236,5391 
32685,3750 
32685,3750 
32236,5371 
32685,3750 
32236,5352 
32236,5430 
32236,5371 
32236,5410 
33353,0430 
32236,5391 
7931,3755 
8085,2300 
7835,3066 
7970,9033 
8024,0898 
7987,6040 
7957,2305 
8046,0508 
7993,8579 
7907,3315 
8017,7036 
7993,8579 
8086,4087 
7985,0493 
7966,9375 
7966,9375 
8058,8145 
8004,4517 
7833,3535 
8101,4556 
22559,0137 
23072,8574 
22977,7188 
22041,1934 
22703,8008 
22930,0410 
22708,0918 
22703,7988 
22930,0410 
22666,8711 
22520,6914 
22821,8887 
22623,8809 
22703,7988 
22520,6914 
22520,6914 
22520,6914 
22456,4141 
23071,7656 
22583,9023 
28912,2832 
28925,8125 
28976,6230 
28792,4609 
28809,0820 
28713,9336 
29085,7559 
28635,1660 
28410,6582 
28742,1465 
28838,5879 
28937,3906 
28753,7441 
29115,2832 
28817,4785 
28862,0371 
29056,4102 
28960,6094 
28974,3965 
28362,5840 
33476,6094 
33475,6445 
32969,5898 
32851,9219 
32942,6094 
32856,5039 
32648,1602 
33101,9531 
33192,9453 
32768,9844 
32854,9531 
33376,2500 
33313,1055 
33231,0703 
33406,5391 
33197,3047 
32782,5391 
33147,6758 
33179,6367 
33221,4297 
24002,5430 
23622,5078 
23535,2070 
24122,1699 
23720,9844 
23534,8086 
23669,1680 
23514,2637 
23565,4961 
23330,4922 
23662,7930 
23720,3516 
23828,8984 
23909,9336 
23459,5273 
23900,8359 
23640,8594 
23653,3398 
23551,7500 
23458,3086 
28596,7656 
28439,1895 
28082,4902 
28417,6133 
28517,1094 
28772,5098 
28410,0742 
28832,7148 
27962,5000 
28405,3008 
28353,3770 
28349,4160 
28571,1621 
28012,9531 
28399,9727 
28264,0195 
28776,8047 
28125,9258 
28586,2227 
28812,1348 
33833,4531 
33674,9023 
33272,1523 
33335,6133 
33636,7852 
33760,9766 
33154,4922 
33357,5742 
33521,2188 
33481,6289 
33598,7070 
33216,2695 
33220,8008 
33112,3281 
33596,7188 
33261,3555 
33210,4727 
33508,3945 
32993,8867 
33244,3594 
23402,7852 
23136,0938 
23171,8281 
23136,0957 
23171,8301 
23101,9219 
23040,7051 
23095,4141 
23101,9219 
23551,1973 
23401,5430 
23262,3379 
23093,2012 
23019,5801 
23171,8301 
23120,8691 
23101,9219 
23331,4043 
23282,5586 
23143,5918 
23535,4316 
23689,1855 
23893,9355 
23199,6797 
24069,5996 
23617,5176 
23355,0547 
22996,3887 
23840,4824 
23322,6387 
23810,2930 
23543,0176 
23176,9824 
23575,5859 
23352,3301 
23336,1387 
23635,5156 
22863,3672 
23640,6133 
23137,9961 
23816,4668 
23572,2461 
23611,2773 
23486,2773 
23207,3691 
23925,5762 
23762,7305 
23553,5527 
23778,2168 
23899,6777 
23800,2168 
23614,6699 
23648,6777 
23272,1777 
23369,7520 
23677,2949 
23575,7383 
23069,0313 
23527,5664 
23624,4043 
15765,5947 
15879,6123 
15879,6143 
15879,6133 
15879,6143 
15879,6123 
15879,6123 
16052,9551 
15765,5947 
15879,6143 
15879,6143 
15759,9922 
15994,9561 
15879,6143 
15994,9561 
15723,3613 
16008,9893 
15879,6133 
15994,9580 
15765,5947 
111996,5000 
109832,1797 
110125,0625 
109009,5469 
110075,6016 
108616,9219 
111396,4219 
112401,2656 
107194,8125 
110125,0547 
110467,5938 
113622,4844 
109264,4766 
109877,4531 
110154,8359 
107788,7813 
110975,5000 
111171,3828 
109832,1953 
110473,5234 
46296,5898 
46502,9023 
45319,6211 
45445,6836 
45720,5781 
45602,7969 
45511,0859 
45014,1641 
45701,1758 
44765,7266 
45257,8867 
45422,9375 
46172,9922 
45856,1523 
46303,9453 
