22989,3848 
23510,5762 
23291,8027 
23488,7988 
23201,0410 
23453,1914 
23101,3027 
23201,0391 
22989,3828 
23201,0410 
23444,9199 
23201,0410 
22760,7129 
22877,8555 
22448,0234 
22815,7988 
22576,2363 
22819,2773 
23005,3496 
22808,8086 
22495,2324 
22347,3301 
22947,7988 
22774,6074 
22998,0703 
22531,3379 
22899,8223 
22579,4727 
22370,6211 
22726,9980 
23104,8594 
22688,5273 
23219,8359 
22958,4922 
23463,9375 
23373,3809 
23653,9727 
23538,1816 
23431,8066 
23617,4121 
23222,4551 
23659,1602 
23197,0352 
22961,8887 
23611,1406 
23335,9199 
23484,4844 
22887,9141 
22861,8086 
23165,5820 
23376,7539 
23661,7715 
15325,4561 
15257,3379 
15211,2607 
15504,9727 
15315,4150 
15500,8359 
15211,2627 
15720,5313 
15457,2617 
15380,3311 
15142,8701 
15494,7988 
15746,7900 
15450,1768 
15339,9785 
15339,9805 
15142,8701 
15359,9893 
15211,2607 
15446,9482 
113005,2734 
114023,5938 
112667,3594 
112435,1953 
113005,2734 
112513,3438 
114090,8438 
113005,2734 
113005,2813 
112905,8594 
110996,7344 
112513,3750 
112035,1484 
113005,2734 
112435,1875 
112712,1797 
112435,1875 
113005,2656 
113005,2813 
112702,0078 
45097,7344 
46051,8672 
45686,1563 
46368,5195 
45240,8281 
45425,5820 
45517,8281 
45515,8359 
45594,2266 
45233,4492 
45419,3984 
45515,8359 
45884,1602 
45514,4570 
45547,3867 
45466,1563 
45468,0273 
45379,9063 
45916,9922 
45153,4414 
62944,7617 
62212,3242 
62132,9492 
62006,4688 
62220,9297 
61889,1133 
62569,0313 
62328,3086 
62586,7305 
62228,5703 
61693,0313 
62347,1523 
62942,3633 
62006,4648 
61899,0859 
62461,6641 
62124,5625 
62006,4727 
63529,1133 
61899,0938 
102689,6484 
100524,0703 
102304,3203 
102775,8125 
101984,7969 
102513,7813 
103282,9297 
102774,3438 
102727,2109 
101814,2500 
102787,5078 
101605,7500 
102679,0703 
104411,6094 
102123,1719 
102718,8438 
101872,9609 
102689,6406 
102551,3984 
102827,2891 
60153,4141 
59889,9531 
60270,3633 
59679,5430 
60088,9297 
59544,2695 
59975,4180 
59913,8594 
60136,6719 
59868,7227 
59904,1523 
59560,0742 
59766,4688 
60835,2422 
59941,8672 
60338,1953 
59975,4180 
59713,5352 
59490,1133 
59473,1289 
77970,8203 
79748,0313 
78636,4063 
78070,1797 
79129,6328 
78094,5391 
78398,6172 
77630,7891 
78007,7031 
79456,9063 
75927,5078 
78091,8906 
79455,7031 
79001,3125 
77750,0859 
75949,4219 
77060,0703 
78374,0391 
79603,3750 
77846,5000 
1330,0758 
1333,9437 
1320,4886 
1361,0814 
1348,7239 
1334,0513 
1353,6643 
1352,1622 
1354,6531 
1354,1010 
1357,1772 
1342,3466 
1371,9247 
1354,5564 
1351,7190 
1314,2375 
1343,8424 
1343,1594 
1352,1935 
1327,4032 
2524,0122 
2507,2156 
2518,4194 
2495,7693 
2523,0193 
2483,2280 
2490,6812 
2511,1284 
2532,2766 
2514,5537 
2523,1741 
2497,8721 
2527,5393 
2524,6685 
2510,9658 
2491,9556 
2522,3972 
2518,0437 
2498,3408 
2515,1992 
702,3691 
702,3693 
699,7913 
702,1924 
695,8910 
695,0978 
697,4744 
694,8862 
699,7914 
702,8752 
705,4339 
704,6790 
706,9379 
692,7808 
706,0928 
695,0977 
702,3693 
699,7914 
707,5057 
702,6084 
