34683,6484 
34847,8125 
33659,3750 
34997,5898 
36966,9180 
35372,5742 
34509,2539 
34509,2383 
34735,9844 
37287,7813 
35414,9141 
35460,8594 
35826,7461 
35302,8320 
33946,3086 
35486,1602 
35683,9141 
35633,5977 
35713,4570 
35321,9414 
8077,1445 
7834,5391 
8099,5840 
7965,2285 
8111,7378 
8122,2783 
8099,4819 
7791,0635 
8223,8115 
7885,6548 
7829,8828 
8296,1182 
7920,6382 
8269,7959 
8331,9697 
7711,3486 
8057,2100 
8187,4126 
8476,2188 
7842,1685 
22358,1426 
21659,2949 
22881,6445 
22506,7637 
22383,4570 
22606,5410 
22275,4727 
22926,2461 
22477,1621 
22519,7207 
23106,0879 
22775,0977 
22498,7461 
22439,9336 
22171,5586 
22708,3242 
22401,5762 
21989,3496 
22023,7324 
22748,7441 
28155,3730 
28376,6992 
27559,0781 
27964,3008 
27826,6094 
28410,9023 
28256,5430 
28126,2246 
28224,6973 
27936,9023 
28336,8516 
29005,3086 
27956,4668 
27581,4746 
27992,3164 
28343,7344 
27955,5098 
28316,1426 
28208,1621 
28525,9082 
31185,3926 
30870,1035 
30848,2676 
31838,1191 
30926,6094 
30713,0996 
31205,0586 
31412,1719 
31156,2813 
31379,7910 
30806,4004 
30694,2148 
30759,5859 
31559,6543 
32067,2480 
31256,1797 
30791,5332 
31931,5020 
31922,3086 
31681,8379 
23359,5059 
23251,8340 
23129,3633 
23413,8398 
23120,1797 
23632,4316 
23714,0449 
23865,0938 
23506,0723 
22908,6973 
23649,1191 
23335,2930 
23113,5742 
23356,6738 
23498,4336 
23605,2852 
23042,2461 
23856,2598 
23330,1191 
23344,8340 
27927,0059 
28195,5000 
27824,5273 
28259,5625 
27599,1563 
28047,5957 
27124,2813 
27543,0488 
27861,6660 
27274,8555 
27662,7188 
27997,4453 
27715,4648 
27899,4629 
27856,3906 
27538,2461 
27400,8164 
27518,8496 
27072,0352 
27906,1855 
31574,5605 
31379,9004 
31044,3926 
31759,4355 
31106,0508 
31493,9863 
32005,2012 
31160,8906 
31199,9648 
31954,3633 
32007,7813 
31566,0293 
31602,5254 
31995,8867 
31511,2832 
31444,4414 
31394,4707 
32025,2773 
31121,3477 
31319,6504 
22112,7852 
22344,8965 
22152,5156 
21632,7168 
21400,2227 
21774,2852 
21725,7617 
21943,7754 
21803,8711 
21840,6289 
22064,1777 
22516,4063 
22637,2773 
22572,5293 
21840,4453 
22335,6133 
22215,4570 
22070,9922 
22083,2578 
22040,9766 
22166,1523 
22607,0371 
22360,9902 
22993,7461 
22551,7090 
22630,5547 
21890,7813 
22848,6934 
22787,5332 
22658,2441 
23179,9883 
22106,3496 
22210,7285 
22541,1348 
22552,9160 
22060,9668 
22182,0625 
22405,2656 
22404,1602 
23048,3496 
23434,9023 
23245,7852 
22904,0273 
23113,2168 
23546,6367 
23466,6660 
23150,7578 
23834,5977 
23463,9902 
23294,7539 
23333,1543 
23812,0742 
23178,4082 
23381,5234 
22597,8262 
24026,6875 
23350,2676 
22742,0352 
23807,0801 
23219,9766 
15374,7295 
15160,2588 
15622,7852 
15015,6602 
14909,0625 
15476,9111 
15230,5508 
15358,2178 
15252,3164 
15558,2197 
15113,1172 
15337,2129 
15120,8623 
15571,1689 
15174,1279 
15092,2227 
15103,7939 
14898,7207 
15074,4258 
15378,4316 
111685,9844 
112864,3672 
113556,7813 
112640,5078 
112674,8203 
114838,3359 
111512,8750 
112090,4609 
115588,7578 
113392,4922 
113520,1328 
112977,1250 
113323,9453 
116232,5469 
114169,1172 
112482,4453 
109683,1094 
111522,9766 
113408,0469 
111791,6328 
45956,5586 
46131,9453 
46670,6875 
46965,2188 
47514,9297 
46123,2344 
45454,1602 
46327,8359 
47516,9141 
47163,3750 
47336,9336 
45862,1875 
47334,4492 
47662,9375 
45996,9141 
45410,6406 
45478,8047 
47328,4336 
47295,6367 
47120,0898 
61163,2813 
63214,5820 
61989,1680 
60489,7930 
64636,7383 
63295,0391 
63155,4336 
63795,7422 
63518,6953 
60868,5273 
64119,5977 
62821,5898 
61518,9570 
64215,6992 
62609,0156 
61669,2109 
62102,1172 
62972,7852 
60061,8633 
62190,4336 
102095,8594 
103825,2344 
103664,9531 
101916,0625 
106055,2031 
102018,2578 
99815,7578 
102735,9141 
103736,0391 
104723,6641 
101602,8672 
104054,7578 
102423,6172 
105474,0859 
104971,2266 
102952,7422 
101167,1406 
99876,0547 
100905,2813 
103136,5859 
60061,7148 
61327,2188 
59580,7539 
61138,5664 
61403,6875 
62045,3164 
61404,2969 
63603,5938 
62422,3047 
61748,2148 
61243,1914 
59994,8008 
59963,6445 
