35445,1836 
34847,8125 
33639,2461 
35449,5273 
34059,3750 
35090,4180 
34509,2539 
34561,9258 
35813,9219 
35071,7344 
35948,6133 
35375,3203 
35826,7461 
35994,9414 
33912,5977 
34982,5938 
34779,3242 
35324,9180 
35558,5195 
35502,2539 
8069,2432 
8189,7783 
8300,7773 
8021,6460 
7877,6992 
8015,5649 
8015,0391 
7891,3276 
8141,1699 
7901,8950 
7940,5552 
8120,6016 
7870,1821 
7973,9834 
8119,2622 
8038,4585 
7874,0278 
8197,0488 
7896,2935 
8029,4170 
23396,4395 
22109,6758 
22715,9512 
22524,5918 
22467,2520 
22129,5039 
22749,3926 
22389,8730 
22935,1328 
22389,9453 
21529,6973 
22961,2070 
22717,9668 
22415,2090 
22045,6289 
22711,3652 
23270,0371 
22724,1387 
22467,5488 
22352,6289 
27271,6133 
27596,4102 
28045,1758 
28860,5059 
27549,8379 
27535,2285 
27360,7188 
27520,6895 
27773,7129 
28017,0469 
27934,6113 
27443,9688 
27966,9961 
27847,3281 
28467,7031 
27660,7051 
28203,0293 
27894,0371 
27727,9727 
28450,2324 
31560,2734 
30992,2051 
30632,4961 
31388,3047 
30797,4297 
30680,2754 
31416,8164 
31132,8926 
31273,5078 
31152,8574 
30699,8574 
31766,8145 
30984,9473 
31009,6660 
31480,9063 
31886,5566 
30865,5566 
31686,7109 
31689,6973 
30736,2910 
23376,8105 
23274,7832 
23500,3906 
24039,5898 
23144,6602 
24238,0234 
23915,9453 
24017,7188 
23391,1797 
23719,7109 
24075,5117 
22624,8457 
23178,1348 
23451,0898 
22992,0234 
23896,7441 
23165,9785 
24051,1836 
23572,2402 
23573,7520 
27910,5898 
28032,3965 
27824,5273 
27623,4551 
28176,3770 
28408,1836 
27748,4766 
27448,1152 
27917,2090 
28187,9199 
28261,6602 
27347,8848 
27695,4160 
28492,6055 
27542,7598 
27659,6484 
27539,5957 
27722,5996 
27450,1289 
28369,4063 
31328,7949 
31583,4453 
30978,7051 
31242,4629 
31190,2715 
31436,2520 
31468,9648 
30886,5820 
31295,3945 
31981,5840 
31300,0605 
31146,4922 
31369,5840 
32503,6602 
31851,9492 
31477,5645 
31640,4648 
31709,8652 
31605,6816 
31563,2090 
21458,9238 
22147,7617 
21732,4023 
21776,2461 
22149,1191 
22187,9102 
21947,1641 
21937,3203 
22491,5273 
21990,2852 
22550,3984 
22643,2227 
22556,4805 
22233,9004 
21430,1289 
21908,3809 
22216,7656 
22228,4473 
21982,5410 
21705,3262 
22229,5293 
22243,9023 
22338,1641 
22827,1973 
22547,2266 
22445,4766 
22300,0840 
22672,1875 
22252,7246 
23072,2402 
22917,1914 
23173,3750 
22715,0820 
22826,6543 
22136,4395 
22087,7266 
23101,1992 
22505,9102 
22345,0977 
23188,8555 
23372,8555 
23239,8203 
23021,6426 
23646,7695 
22892,3672 
23061,3652 
23773,6348 
23475,8086 
23154,6465 
23241,9766 
23829,5977 
23593,5430 
23395,4004 
23117,2070 
23300,8164 
23875,9531 
23423,8359 
23093,8086 
23089,8105 
23483,4043 
15396,5293 
14904,9102 
14827,1016 
15454,8271 
15266,3174 
15258,5928 
15193,5283 
15202,3223 
15531,9326 
15108,0078 
15069,0195 
15129,9248 
15280,2725 
15081,1670 
14888,6377 
15701,8574 
14935,4316 
15071,2090 
15085,5762 
15165,0635 
113135,7969 
114033,0938 
110298,4453 
112475,5234 
109823,8750 
110802,5781 
113135,0859 
112887,1953 
114761,7188 
114129,2500 
118315,0156 
113642,9297 
112281,8594 
110788,4297 
115485,2734 
113176,4609 
111755,4297 
111040,0000 
115106,8438 
115498,5156 
45827,4570 
48606,0430 
46566,5078 
47367,6445 
46524,1523 
44524,8633 
46136,5156 
46350,2617 
47872,8398 
46930,3477 
44936,7813 
47586,2031 
45936,0273 
47111,8125 
46404,9453 
45768,2344 
45559,3828 
47926,1133 
46671,9922 
47785,0352 
62101,9766 
62760,6367 
61116,7422 
60603,6406 
62565,9414 
63560,1953 
61921,8359 
62164,4961 
60812,1016 
61302,9414 
61470,8047 
61439,6328 
62891,2500 
62574,9492 
62985,0703 
61829,7852 
61923,0781 
63655,2852 
62245,2461 
